t,X,Y,Z,roll,pitch,yaw
-10.000000000,-0.187000000,1.038000000,0.307000000,3.141592654,-0.000000000,1.570796327
-9.900000000,-0.183630000,1.034000000,0.310000000,3.141345873,0.022212587,1.548578258
-9.800000000,-0.180260000,1.030000000,0.313000000,3.140605044,0.044414203,1.526338253
-9.700000000,-0.176890000,1.026000000,0.316000000,3.139368705,0.066593837,1.504054334
-9.600000000,-0.173520000,1.022000000,0.319000000,3.137634419,0.088740403,1.481704436
-9.500000000,-0.170150000,1.018000000,0.322000000,3.135398774,0.110842702,1.459266365
-9.400000000,-0.166780000,1.014000000,0.325000000,3.132657381,0.132889382,1.436717760
-9.300000000,-0.163410000,1.010000000,0.328000000,3.129404870,0.154868896,1.414036048
-9.200000000,-0.160040000,1.006000000,0.331000000,3.125634896,0.176769467,1.391198409
-9.100000000,-0.156670000,1.002000000,0.334000000,3.121340134,0.198579048,1.368181738
-9.000000000,-0.153300000,0.998000000,0.337000000,3.116512283,0.220285274,1.344962617
-8.900000000,-0.149930000,0.994000000,0.340000000,3.111142067,0.241875427,1.321517278
-8.800000000,-0.146560000,0.990000000,0.343000000,3.105219248,0.263336389,1.297821582
-8.700000000,-0.143190000,0.986000000,0.346000000,3.098732631,0.284654599,1.273850999
-8.600000000,-0.139820000,0.982000000,0.349000000,3.091670080,0.305816011,1.249580593
-8.500000000,-0.136450000,0.978000000,0.352000000,3.084018543,0.326806042,1.224985015
-8.400000000,-0.133080000,0.974000000,0.355000000,3.075764077,0.347609532,1.200038507
-8.300000000,-0.129710000,0.970000000,0.358000000,3.066891892,0.368210696,1.174714914
-8.200000000,-0.126340000,0.966000000,0.361000000,3.057386392,0.388593074,1.148987708
-8.100000000,-0.122970000,0.962000000,0.364000000,3.047231248,0.408739486,1.122830030
-8.000000000,-0.119600000,0.958000000,0.367000000,3.036409467,0.428631989,1.096214744
-7.900000000,-0.116230000,0.954000000,0.370000000,3.024903496,0.448251828,1.069114515
-7.800000000,-0.112860000,0.950000000,0.373000000,3.012695335,0.467579395,1.041501904
-7.700000000,-0.109490000,0.946000000,0.376000000,2.999766680,0.486594188,1.013349492
-7.600000000,-0.106120000,0.942000000,0.379000000,2.986099092,0.505274778,0.984630029
-7.500000000,-0.102750000,0.938000000,0.382000000,2.971674199,0.523598776,0.955316618
-7.400000000,-0.099380000,0.934000000,0.385000000,2.956473923,0.541542809,0.925382932
-7.300000000,-0.096010000,0.930000000,0.388000000,2.940480756,0.559082507,0.894803466
-7.200000000,-0.092640000,0.926000000,0.391000000,2.923678067,0.576192498,0.863553833
-7.100000000,-0.089270000,0.922000000,0.394000000,2.906050455,0.592846414,0.831611099
-7.000000000,-0.085900000,0.918000000,0.397000000,2.887584142,0.609016919,0.798954168
-6.900000000,-0.082530000,0.914000000,0.400000000,2.868267410,0.624675744,0.765564201
-6.800000000,-0.079160000,0.910000000,0.403000000,2.848091083,0.639793757,0.731425088
-6.700000000,-0.075790000,0.906000000,0.406000000,2.827049042,0.654341040,0.696523949
-6.600000000,-0.072420000,0.902000000,0.409000000,2.805138778,0.668287007,0.660851673
-6.500000000,-0.069050000,0.898000000,0.412000000,2.782361959,0.681600541,0.624403482
-6.400000000,-0.065680000,0.894000000,0.415000000,2.758725019,0.694250163,0.587179498
-6.300000000,-0.062310000,0.890000000,0.418000000,2.734239737,0.706204236,0.549185321
-6.200000000,-0.058940000,0.886000000,0.421000000,2.708923788,0.717431198,0.510432565
-6.100000000,-0.055570000,0.882000000,0.424000000,2.682801261,0.727899829,0.470939366
-6.000000000,-0.052200000,0.878000000,0.427000000,2.655903090,0.737579550,0.430730808
-5.900000000,-0.048830000,0.874000000,0.430000000,2.628267401,0.746440740,0.389839254
-5.800000000,-0.045460000,0.870000000,0.433000000,2.599939726,0.754455086,0.348304556
-5.700000000,-0.042090000,0.866000000,0.436000000,2.570973066,0.761595937,0.306174109
-5.600000000,-0.038720000,0.862000000,0.439000000,2.541427783,0.767838676,0.263502731
-5.500000000,-0.035350000,0.858000000,0.442000000,2.511371296,0.773161071,0.220352353
-5.400000000,-0.031980000,0.854000000,0.445000000,2.480877578,0.777543631,0.176791511
-5.300000000,-0.028610000,0.850000000,0.448000000,2.450026451,0.780969918,0.132894624
-5.200000000,-0.025240000,0.846000000,0.451000000,2.418902684,0.783426834,0.088741095
-5.100000000,-0.021870000,0.842000000,0.454000000,2.387594925,0.784904845,0.044414224
-5.000000000,-0.018500000,0.838000000,0.457000000,2.356194490,0.785398163,0.000000000
-4.900000000,-0.015130000,0.834000000,0.460000000,2.324794055,0.784904845,-0.044414224
-4.800000000,-0.011760000,0.830000000,0.463000000,2.293486296,0.783426834,-0.088741095
-4.700000000,-0.008390000,0.826000000,0.466000000,2.262362529,0.780969918,-0.132894624
-4.600000000,-0.005020000,0.822000000,0.469000000,2.231511402,0.777543631,-0.176791511
-4.500000000,-0.001650000,0.818000000,0.472000000,2.201017685,0.773161071,-0.220352353
-4.400000000,0.001720000,0.814000000,0.475000000,2.170961197,0.767838676,-0.263502731
-4.300000000,0.005090000,0.810000000,0.478000000,2.141415914,0.761595937,-0.306174109
-4.200000000,0.008460000,0.806000000,0.481000000,2.112449254,0.754455086,-0.348304556
-4.100000000,0.011830000,0.802000000,0.484000000,2.084121579,0.746440740,-0.389839254
-4.000000000,0.015200000,0.798000000,0.487000000,2.056485890,0.737579550,-0.430730808
-3.900000000,0.018570000,0.794000000,0.490000000,2.029587720,0.727899829,-0.470939366
-3.800000000,0.021940000,0.790000000,0.493000000,2.003465192,0.717431198,-0.510432565
-3.700000000,0.025310000,0.786000000,0.496000000,1.978149244,0.706204236,-0.549185321
-3.600000000,0.028680000,0.782000000,0.499000000,1.953663961,0.694250163,-0.587179498
-3.500000000,0.032050000,0.778000000,0.502000000,1.930027022,0.681600541,-0.624403482
-3.400000000,0.035420000,0.774000000,0.505000000,1.907250203,0.668287007,-0.660851673
-3.300000000,0.038790000,0.770000000,0.508000000,1.885339938,0.654341040,-0.696523949
-3.200000000,0.042160000,0.766000000,0.511000000,1.864297898,0.639793757,-0.731425088
-3.100000000,0.045530000,0.762000000,0.514000000,1.844121571,0.624675744,-0.765564201
-3.000000000,0.048900000,0.758000000,0.517000000,1.824804839,0.609016919,-0.798954168
-2.900000000,0.052150250,0.754033333,0.519975000,1.806468333,0.592855924,-0.831378794
-2.800000000,0.055161000,0.750133333,0.522900000,1.789211350,0.576243971,-0.862635713
-2.700000000,0.057932250,0.746300000,0.525775000,1.772991829,0.559226904,-0.892762590
-2.600000000,0.060464000,0.742533333,0.528600000,1.757766259,0.541847492,-0.921798492
-2.500000000,0.062756250,0.738833333,0.531375000,1.743490381,0.524145521,-0.949783195
-2.400000000,0.064809000,0.735200000,0.534100000,1.730119764,0.506157914,-0.976756600
-2.300000000,0.066622250,0.731633333,0.536775000,1.717610277,0.487918866,-1.002758267
-2.200000000,0.068196000,0.728133333,0.539400000,1.705918456,0.469459990,-1.027827041
-2.100000000,0.069530250,0.724700000,0.541975000,1.695001800,0.450810459,-1.052000759
-2.000000000,0.070625000,0.721333333,0.544500000,1.684818989,0.431997161,-1.075316031
-1.900000000,0.071480250,0.718033333,0.546975000,1.675330043,0.413044847,-1.097808074
-1.800000000,0.072096000,0.714800000,0.549400000,1.666496437,0.393976273,-1.119510607
-1.700000000,0.072472250,0.711633333,0.551775000,1.658281170,0.374812339,-1.140455771
-1.600000000,0.072609000,0.708533333,0.554100000,1.650648806,0.355572226,-1.160674094
-1.500000000,0.072506250,0.705500000,0.556375000,1.643565482,0.336273519,-1.180194475
-1.400000000,0.072164000,0.702533333,0.558600000,1.636998908,0.316932325,-1.199044194
-1.300000000,0.071582250,0.699633333,0.560775000,1.630918335,0.297563389,-1.217248933
-1.200000000,0.070761000,0.696800000,0.562900000,1.625294526,0.278180194,-1.234832810
-1.100000000,0.069700250,0.694033333,0.564975000,1.620099707,0.258795060,-1.251818429
-1.000000000,0.068400000,0.691333333,0.567000000,1.615307519,0.239419236,-1.268226924
-0.900000000,0.066860250,0.688700000,0.568975000,1.610892959,0.220062982,-1.284078019
-0.800000000,0.065081000,0.686133333,0.570900000,1.606832328,0.200735646,-1.299390084
-0.700000000,0.063062250,0.683633333,0.572775000,1.603103166,0.181445737,-1.314180198
-0.600000000,0.060804000,0.681200000,0.574600000,1.599684199,0.162200994,-1.328464201
-0.500000000,0.058306250,0.678833333,0.576375000,1.596555277,0.143008441,-1.342256764
-0.400000000,0.055569000,0.676533333,0.578100000,1.593697315,0.123874451,-1.355571439
-0.300000000,0.052592250,0.674300000,0.579775000,1.591092244,0.104804793,-1.368420720
-0.200000000,0.049376000,0.672133333,0.581400000,1.588722954,0.085804681,-1.380816099
-0.100000000,0.045920250,0.670033333,0.582975000,1.586573239,0.066878823,-1.392768120
-0.000000000,0.042225000,0.668000000,0.584500000,1.584627759,0.048031457,-1.404286427
0.100000000,0.038290250,0.666033333,0.585975000,1.582871982,0.029266392,-1.415379819
0.200000000,0.034116000,0.664133333,0.587400000,1.581292150,0.010587042,-1.426056293
0.300000000,0.029702250,0.662300000,0.588775000,1.579875233,-0.008003539,-1.436323093
0.400000000,0.025049000,0.660533333,0.590100000,1.578608894,-0.026502629,-1.446186751
0.500000000,0.020156250,0.658833333,0.591375000,1.577481450,-0.044907809,-1.455653131
0.600000000,0.015024000,0.657200000,0.592600000,1.576481842,-0.063216938,-1.464727466
0.700000000,0.009652250,0.655633333,0.593775000,1.575599601,-0.081428126,-1.473414399
0.800000000,0.004041000,0.654133333,0.594900000,1.574824824,-0.099539713,-1.481718019
0.900000000,-0.001809750,0.652700000,0.595975000,1.574148144,-0.117550248,-1.489641896
1.000000000,-0.007900000,0.651333333,0.597000000,1.573560706,-0.135458471,-1.497189114
1.100000000,-0.014229750,0.650033333,0.597975000,1.573054148,-0.153263291,-1.504362305
1.200000000,-0.020799000,0.648800000,0.598900000,1.572620580,-0.170963772,-1.511163682
1.300000000,-0.027607750,0.647633333,0.599775000,1.572252566,-0.188559116,-1.517595067
1.400000000,-0.034656000,0.646533333,0.600600000,1.571943106,-0.206048647,-1.523657923
1.500000000,-0.041943750,0.645500000,0.601375000,1.571685627,-0.223431802,-1.529353383
1.600000000,-0.049471000,0.644533333,0.602100000,1.571473967,-0.240708112,-1.534682283
1.700000000,-0.057237750,0.643633333,0.602775000,1.571302365,-0.257877193,-1.539645182
1.800000000,-0.065244000,0.642800000,0.603400000,1.571165454,-0.274938736,-1.544242399
1.900000000,-0.073489750,0.642033333,0.603975000,1.571058255,-0.291892494,-1.548474038
2.000000000,-0.081975000,0.641333333,0.604500000,1.570976168,-0.308738275,-1.552340018
2.100000000,-0.090699750,0.640700000,0.604975000,1.570914973,-0.325475934,-1.555840097
2.200000000,-0.099664000,0.640133333,0.605400000,1.570870826,-0.342105361,-1.558973909
2.300000000,-0.108867750,0.639633333,0.605775000,1.570840262,-0.358626478,-1.561740986
2.400000000,-0.118311000,0.639200000,0.606100000,1.570820192,-0.375039232,-1.564140794
2.500000000,-0.127993750,0.638833333,0.606375000,1.570807912,-0.391343587,-1.566172759
2.600000000,-0.137916000,0.638533333,0.606600000,1.570801105,-0.407539522,-1.567836303
2.700000000,-0.148077750,0.638300000,0.606775000,1.570797849,-0.423627025,-1.569130872
2.800000000,-0.158479000,0.638133333,0.606900000,1.570796630,-0.439606090,-1.570055975
2.900000000,-0.169119750,0.638033333,0.606975000,1.570796346,-0.455476714,-1.570611215
3.000000000,-0.180000000,0.638000000,0.607000000,1.570796327,-0.471238898,-1.570796327
3.100000000,-0.191000000,0.638000000,0.607000000,1.570796327,-0.486946861,-1.570796327
3.200000000,-0.202000000,0.638000000,0.607000000,1.570796327,-0.502654825,-1.570796327
3.300000000,-0.213000000,0.638000000,0.607000000,1.570796327,-0.518362788,-1.570796327
3.400000000,-0.224000000,0.638000000,0.607000000,1.570796327,-0.534070751,-1.570796327
3.500000000,-0.235000000,0.638000000,0.607000000,1.570796327,-0.549778714,-1.570796327
3.600000000,-0.246000000,0.638000000,0.607000000,1.570796327,-0.565486678,-1.570796327
3.700000000,-0.257000000,0.638000000,0.607000000,1.570796327,-0.581194641,-1.570796327
3.800000000,-0.268000000,0.638000000,0.607000000,1.570796327,-0.596902604,-1.570796327
3.900000000,-0.279000000,0.638000000,0.607000000,1.570796327,-0.612610567,-1.570796327
4.000000000,-0.290000000,0.638000000,0.607000000,1.570796327,-0.628318531,-1.570796327
4.100000000,-0.301000000,0.638000000,0.607000000,1.570796327,-0.644026494,-1.570796327
4.200000000,-0.312000000,0.638000000,0.607000000,1.570796327,-0.659734457,-1.570796327
4.300000000,-0.323000000,0.638000000,0.607000000,1.570796327,-0.675442421,-1.570796327
4.400000000,-0.334000000,0.638000000,0.607000000,1.570796327,-0.691150384,-1.570796327
4.500000000,-0.345000000,0.638000000,0.607000000,1.570796327,-0.706858347,-1.570796327
4.600000000,-0.356000000,0.638000000,0.607000000,1.570796327,-0.722566310,-1.570796327
4.700000000,-0.367000000,0.638000000,0.607000000,1.570796327,-0.738274274,-1.570796327
4.800000000,-0.378000000,0.638000000,0.607000000,1.570796327,-0.753982237,-1.570796327
4.900000000,-0.389000000,0.638000000,0.607000000,1.570796327,-0.769690200,-1.570796327
5.000000000,-0.400000000,0.638000000,0.607000000,1.570796327,-0.785398163,-1.570796327
5.100000000,-0.411000000,0.638000000,0.607000000,1.570796327,-0.801106127,-1.570796327
5.200000000,-0.422000000,0.638000000,0.607000000,1.570796327,-0.816814090,-1.570796327
5.300000000,-0.433000000,0.638000000,0.607000000,1.570796327,-0.832522053,-1.570796327
5.400000000,-0.444000000,0.638000000,0.607000000,1.570796327,-0.848230016,-1.570796327
5.500000000,-0.455000000,0.638000000,0.607000000,1.570796327,-0.863937980,-1.570796327
5.600000000,-0.466000000,0.638000000,0.607000000,1.570796327,-0.879645943,-1.570796327
5.700000000,-0.477000000,0.638000000,0.607000000,1.570796327,-0.895353906,-1.570796327
5.800000000,-0.488000000,0.638000000,0.607000000,1.570796327,-0.911061870,-1.570796327
5.900000000,-0.499000000,0.638000000,0.607000000,1.570796327,-0.926769833,-1.570796327
6.000000000,-0.510000000,0.638000000,0.607000000,1.570796327,-0.942477796,-1.570796327
6.100000000,-0.521000000,0.638000000,0.607000000,1.570796327,-0.958185759,-1.570796327
6.200000000,-0.532000000,0.638000000,0.607000000,1.570796327,-0.973893723,-1.570796327
6.300000000,-0.543000000,0.638000000,0.607000000,1.570796327,-0.989601686,-1.570796327
6.400000000,-0.554000000,0.638000000,0.607000000,1.570796327,-1.005309649,-1.570796327
6.500000000,-0.565000000,0.638000000,0.607000000,1.570796327,-1.021017612,-1.570796327
6.600000000,-0.576000000,0.638000000,0.607000000,1.570796327,-1.036725576,-1.570796327
6.700000000,-0.587000000,0.638000000,0.607000000,1.570796327,-1.052433539,-1.570796327
6.800000000,-0.598000000,0.638000000,0.607000000,1.570796327,-1.068141502,-1.570796327
6.900000000,-0.609000000,0.638000000,0.607000000,1.570796327,-1.083849465,-1.570796327
7.000000000,-0.620000000,0.638000000,0.607000000,1.570796327,-1.099557429,-1.570796327
7.100000000,-0.631000000,0.638000000,0.607000000,1.570796327,-1.115265392,-1.570796327
7.200000000,-0.642000000,0.638000000,0.607000000,1.570796327,-1.130973355,-1.570796327
7.300000000,-0.653000000,0.638000000,0.607000000,1.570796327,-1.146681319,-1.570796327
7.400000000,-0.664000000,0.638000000,0.607000000,1.570796327,-1.162389282,-1.570796327
7.500000000,-0.675000000,0.638000000,0.607000000,1.570796327,-1.178097245,-1.570796327
7.600000000,-0.686000000,0.638000000,0.607000000,1.570796327,-1.193805208,-1.570796327
7.700000000,-0.697000000,0.638000000,0.607000000,1.570796327,-1.209513172,-1.570796327
7.800000000,-0.708000000,0.638000000,0.607000000,1.570796327,-1.225221135,-1.570796327
7.900000000,-0.719000000,0.638000000,0.607000000,1.570796327,-1.240929098,-1.570796327
8.000000000,-0.730000000,0.638000000,0.607000000,1.570796327,-1.256637061,-1.570796327
8.100000000,-0.741000000,0.638000000,0.607000000,1.570796327,-1.272345025,-1.570796327
8.200000000,-0.752000000,0.638000000,0.607000000,1.570796327,-1.288052988,-1.570796327
8.300000000,-0.763000000,0.638000000,0.607000000,1.570796327,-1.303760951,-1.570796327
8.400000000,-0.774000000,0.638000000,0.607000000,1.570796327,-1.319468915,-1.570796327
8.500000000,-0.785000000,0.638000000,0.607000000,1.570796327,-1.335176878,-1.570796327
8.600000000,-0.796000000,0.638000000,0.607000000,1.570796327,-1.350884841,-1.570796327
8.700000000,-0.807000000,0.638000000,0.607000000,1.570796327,-1.366592804,-1.570796327
8.800000000,-0.818000000,0.638000000,0.607000000,1.570796327,-1.382300768,-1.570796327
8.900000000,-0.829000000,0.638000000,0.607000000,1.570796327,-1.398008731,-1.570796327
9.000000000,-0.840000000,0.638000000,0.607000000,1.570796327,-1.413716694,-1.570796327
9.100000000,-0.851000000,0.638000000,0.607000000,1.570796327,-1.429424657,-1.570796327
9.200000000,-0.862000000,0.638000000,0.607000000,1.570796327,-1.445132621,-1.570796327
9.300000000,-0.873000000,0.638000000,0.607000000,1.570796327,-1.460840584,-1.570796327
9.400000000,-0.884000000,0.638000000,0.607000000,1.570796327,-1.476548547,-1.570796327
9.500000000,-0.895000000,0.638000000,0.607000000,1.570796327,-1.492256510,-1.570796327
9.600000000,-0.906000000,0.638000000,0.607000000,1.570796327,-1.507964474,-1.570796327
9.700000000,-0.917000000,0.638000000,0.607000000,1.570796327,-1.523672437,-1.570796327
9.800000000,-0.928000000,0.638000000,0.607000000,1.570796327,-1.539380400,-1.570796327
9.900000000,-0.939000000,0.638000000,0.607000000,1.570796327,-1.555088364,-1.570796327
10.000000000,-0.950000000,0.638000000,0.607000000,1.570796327,-1.570796327,0.000000000
